sample_id,situation,dimension,prediction,first_person_reference,third_person_reference_count,bleu_first,bleu_third_mean,bleu_third_best,bleu_third_median,bleu_mean_uplift,bleu_best_uplift,rouge-1_first,rouge-1_third_mean,rouge-1_third_best,rouge-1_third_median,rouge-1_mean_uplift,rouge-1_best_uplift,rouge-2_first,rouge-2_third_mean,rouge-2_third_best,rouge-2_third_median,rouge-2_mean_uplift,rouge-2_best_uplift,rouge-l_first,rouge-l_third_mean,rouge-l_third_best,rouge-l_third_median,rouge-l_mean_uplift,rouge-l_best_uplift,bertscore_first,bertscore_third_mean,bertscore_third_best,bertscore_third_median,bertscore_mean_uplift,bertscore_best_uplift
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",certainty,"Things did not go as I expected. My dad was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. This lack of communication left me in a state of uncertainty and worry, which could have been avoided if the doctor had followed through with the planned call.",Finally someone phoned back and apologised and said it should never have happened but that the Dr was away for nearly the whole month so my Dad has to wait until the end of the month now before he goes for an appointment at the hospital.,5,0.0,0.009746292740185177,0.04873146370092589,0.0,0.009746292740185177,0.04873146370092589,0.24528301886792453,0.2038521946369242,0.282051282051282,0.1951219512195122,-0.041430824231000335,0.036768263183357464,0.019230769230769232,0.054383682129165244,0.08955223880597016,0.05,0.03515291289839601,0.07032146957520093,0.13207547169811318,0.1622317745594522,0.23076923076923075,0.14634146341463417,0.030156302861339024,0.09869375907111758,0.8648662567138672,0.8756186008453369,0.8857914805412292,0.878853976726532,0.010752344131469749,0.02092522382736206
5abbe13268b65b00018cf94b_20260227_172233_69a1d127,"I passed my final probation at work, which means I'm now an early career teacher and can move up the pay scale. This whole experience has left me feeling proud and relieved. It was really important to me to maintain my high standards throughout the probation period, and the pay rise is also a significant factor for me. Teaching is my passion, and I find immense joy in inspiring and educating my students. Being able to continue doing what I love while advancing in my career is incredibly fulfilling.",control,"I felt a good degree of control because I could manage my preparation, lesson planning, and interactions with students. While I couldn't control external factors, I was in control of my performance and the quality of my teaching, which were the key factors in passing my probation.","I did, however external observations made me doubt the outcome occasionally.",5,0.0,0.011324341166752506,0.056621705833762526,0.0,0.011324341166752506,0.056621705833762526,0.10169491525423728,0.15000700902033648,0.2153846153846154,0.13114754098360656,0.0483120937660992,0.11368970013037812,0.0,0.06067711652011385,0.14035087719298245,0.03389830508474576,0.06067711652011385,0.14035087719298245,0.10169491525423728,0.12424538793932591,0.20338983050847456,0.13114754098360656,0.022550472685088627,0.10169491525423728,0.8630883693695068,0.8735830903053283,0.8880972862243652,0.8747673034667969,0.010494720935821489,0.0250089168548584
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",congruence,The situation hurt me by increasing my worry and anxiety about my dad's health. It also made me feel helpless because I couldn't get the information I needed to understand what would happen next. The lack of clarity and communication from the doctor obstructed my ability to prepare or take any action that might help my dad.,It hurt that they hadn't even bothered to let him know that they wouldn't be keeping the appointment.,5,0.0,0.023909771961086734,0.060256638605265506,0.0,0.023909771961086734,0.060256638605265506,0.1518987341772152,0.24610157329019633,0.3461538461538462,0.21686746987951805,0.09420283911298113,0.194255111976631,0.0,0.06152537368223643,0.12345679012345678,0.06153846153846154,0.06152537368223643,0.12345679012345678,0.10126582278481014,0.1642484120012706,0.21153846153846156,0.15217391304347827,0.06298258921646047,0.11027263875365143,0.8627848029136658,0.8727286696434021,0.884082019329071,0.8707758784294128,0.00994386672973635,0.021297216415405273
5b51c33d026602000178b5ec_20260228_144002_69a2fa65,"My daughter was accepted back into high school this week after being homeschooled for approximately six months. We tried to get her into the school of her choice because she was missing the social aspect of friends and sports, and we finally received our offer this week. I was elated and nervous for her, with my emotions being up and down. It was definitely what she wants.",congruence,"The situation helped my daughter by allowing her to re-engage with the social aspects of school life, including friends and sports, which she had been missing. It also aligned with her personal wishes, making it a supportive and positive development for her.",It helped because it's exactly what she is after.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.1680217492884754,0.21428571428571427,0.16949152542372883,0.01707835306206032,0.06334231805929919,0.0,0.02910508594719121,0.037037037037037035,0.03636363636363636,0.02910508594719121,0.037037037037037035,0.07547169811320754,0.11923665094940741,0.17857142857142855,0.10526315789473685,0.04376495283619987,0.103099730458221,0.8628655672073364,0.8727024912834167,0.8836577534675598,0.8810017108917236,0.009836924076080278,0.02079218626022339
5abbe13268b65b00018cf94b_20260227_172233_69a1d127,"I passed my final probation at work, which means I'm now an early career teacher and can move up the pay scale. This whole experience has left me feeling proud and relieved. It was really important to me to maintain my high standards throughout the probation period, and the pay rise is also a significant factor for me. Teaching is my passion, and I find immense joy in inspiring and educating my students. Being able to continue doing what I love while advancing in my career is incredibly fulfilling.",congruence,"The situation has helped me by providing recognition of my efforts and opening up opportunities for career advancement. It has also boosted my confidence in my teaching abilities. There were no significant obstructions; rather, it has been a positive reinforcement of my commitment to teaching.","It helped me in my career, I am now an established teacher. If anything could hurt me from it is the fact I won’t be as cheap to employ anymore.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.2368421052631579,0.21438210178519945,0.28571428571428575,0.18867924528301885,-0.022460003477958457,0.048872180451127845,0.05405405405405406,0.046148242995227164,0.06666666666666667,0.0392156862745098,-0.007905811058826893,0.012612612612612609,0.15789473684210525,0.1477893766928988,0.22222222222222218,0.12903225806451613,-0.01010536014920646,0.06432748538011693,0.8703944087028503,0.8802059054374695,0.895982027053833,0.8771919012069702,0.009811496734619118,0.025587618350982666
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",relevance,"The event mattered a lot to me because my dad has prostate cancer, and the results of his yearly blood test showed that his condition had worsened. It's important to me because time is crucial when it comes to cancer, and the quicker action is taken, the better the chances of it being helped. The lack of communication from the doctor added to my worry and frustration.","This happened this past Tuesday, it mattered very much to me and my Dad as he had spent the whole afternoon waiting in for the phone call and we were expecting to find out if he would have to have more treatment and if so what.",5,0.0,0.019657394443455403,0.09828697221727702,0.0,0.019657394443455403,0.09828697221727702,0.2456140350877193,0.2683700052647822,0.37499999999999994,0.3278688524590164,0.022755970177062906,0.12938596491228063,0.03571428571428571,0.06910334346504558,0.14285714285714285,0.04166666666666666,0.03338905775075987,0.10714285714285714,0.1754385964912281,0.19380308376736732,0.2631578947368421,0.19672131147540983,0.018364487276139235,0.087719298245614,0.862490177154541,0.8722790241241455,0.8860803246498108,0.864787220954895,0.00978884696960447,0.023590147495269775
62f18c2d37a5f255f351b61d_20260301_155946_69a45f74,"My father died, and it was a moment that brought up a lot of emotions for me. We had a very complicated relationship over the years, and I found myself wanting answers that nobody could really give me—not even him. Sometimes, I felt almost void of anything, and then there would be a rush of sadness or a rush of joy. What mattered most to me was that at the end of his life, I forgave him, and we had the relationship that we deserved.",congruence,"The situation hurt me by bringing up unresolved issues and emotions from our complicated relationship. However, it also helped me in that it allowed me to reach a point of forgiveness and acceptance. It left me with a sense of closure, which was both a help and an emotional challenge.","The situation hurt me when he left and when he died. The in-between was filled with every emotion there is. Despite the hurt, everything I've gone through in my life, the good and the bad, has led me to who I am today, with what and who I have in my life.",5,0.0607978863707152,0.0,0.0,0.0,-0.0607978863707152,-0.0607978863707152,0.25,0.19645708741162368,0.2631578947368421,0.2117647058823529,-0.05354291258837632,0.01315789473684209,0.07843137254901959,0.044706761044620916,0.07228915662650602,0.05970149253731343,-0.03372461150439868,-0.006142215922513572,0.1923076923076923,0.16444857347973516,0.20289855072463772,0.1875,-0.027859118827957136,0.010590858416945431,0.875205397605896,0.8810514450073242,0.9005292654037476,0.8771981000900269,0.005846047401428245,0.025323867797851562
5c3cb9759883d4000141f800_20260305_223557_69aa00fc,"I was informed that a work colleague had passed away suddenly. I had been speaking to him just the other week and he seemed very well. Initially, I was shocked when I found out. It made me think of all the times we’d spent working together, and I felt sad. I felt a mixture of great memories but also a reminder that we shouldn’t take anything for granted; life is precious. I also had thoughts of his family and how they must be affected by this news.",accountability,No one was specifically responsible for this; it was just a tragic and sudden event that happened beyond anyone's control.,"I don’t think anyone was responsible for any of it, unfortunately death is part of living there is no escaping it.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.2790697674418604,0.24694807548086714,0.4137931034482759,0.3018867924528302,-0.032121691960993265,0.1347233360064155,0.04878048780487805,0.09017096558879703,0.2222222222222222,0.0392156862745098,0.04139047778391898,0.17344173441734417,0.18604651162790697,0.21514626070339343,0.4137931034482759,0.18867924528301888,0.02909974907548646,0.22774659182036894,0.8817933201789856,0.8874209523200989,0.9296901226043701,0.8790687322616577,0.005627632141113281,0.04789680242538452
5c3cb9759883d4000141f800_20260305_223557_69aa00fc,"I was informed that a work colleague had passed away suddenly. I had been speaking to him just the other week and he seemed very well. Initially, I was shocked when I found out. It made me think of all the times we’d spent working together, and I felt sad. I felt a mixture of great memories but also a reminder that we shouldn’t take anything for granted; life is precious. I also had thoughts of his family and how they must be affected by this news.",control,I felt no control over the situation because death is something that cannot be controlled. I could only cope by processing my emotions and reflecting on the memories I had with the colleague.,"Yes totally in control, I am not normally a very emotional person and tend to hide my emotions.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.1839472599834773,0.22727272727272727,0.163265306122449,-0.012131171389071743,0.03119429590017822,0.04081632653061224,0.019047619047619046,0.09523809523809523,0.0,-0.021768707482993196,0.05442176870748299,0.1568627450980392,0.12607816060532356,0.16901408450704225,0.12244897959183672,-0.03078458449271565,0.012151339409003037,0.8739479184150696,0.8790953755378723,0.89817875623703,0.8766657114028931,0.005147457122802734,0.02423083782196045
62f18c2d37a5f255f351b61d_20260301_155946_69a45f74,"My father died, and it was a moment that brought up a lot of emotions for me. We had a very complicated relationship over the years, and I found myself wanting answers that nobody could really give me—not even him. Sometimes, I felt almost void of anything, and then there would be a rush of sadness or a rush of joy. What mattered most to me was that at the end of his life, I forgave him, and we had the relationship that we deserved.",accountability,"No one was solely responsible for all of this. It was a mix of circumstances, our relationship dynamics, and the passage of time. My father's actions and inactions over the years played a role, but so did my own reactions and the way I processed our relationship.","For him leaving, he was responsible for that, as he was for coming back.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.18833083399500242,0.26829268292682923,0.19672131147540983,0.05929857593048629,0.1392604248623131,0.03333333333333333,0.04460305231491672,0.06779661016949153,0.03571428571428571,0.011269718981583389,0.03446327683615819,0.12903225806451613,0.14712800478186008,0.19672131147540983,0.17647058823529413,0.018095746717343958,0.06768905341089371,0.869297444820404,0.8740244507789612,0.8847013711929321,0.8815824389457703,0.004727005958557129,0.015403926372528076
5b51c33d026602000178b5ec_20260228_144002_69a2fa65,"My daughter was accepted back into high school this week after being homeschooled for approximately six months. We tried to get her into the school of her choice because she was missing the social aspect of friends and sports, and we finally received our offer this week. I was elated and nervous for her, with my emotions being up and down. It was definitely what she wants.",accountability,My daughter's desire to return to school and our efforts to facilitate that were most responsible for this outcome. The school's decision to accept her application also played a key role.,Both equally I had to think about what was best for her in this situation and also take into consideration what she wanted.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.1725178332084226,0.24390243902439024,0.1935483870967742,-0.04176788107729168,0.029616724738675965,0.0,0.04305999032414126,0.10256410256410256,0.03773584905660377,0.04305999032414126,0.10256410256410256,0.14285714285714288,0.13531305529554086,0.1951219512195122,0.12903225806451615,-0.00754408756160202,0.052264808362369325,0.8706890940666199,0.8750579118728637,0.8924760818481445,0.8750394582748413,0.004368817806243874,0.021786987781524658
57fa9d61bd8a970001fde2c6_20260301_180805_69a47e3e,"My friend was talking about the anniversary of the death of her husband, who was also my friend. It was nice to recall good memories rather than dwelling on their actual death. There was a slight feeling of sadness that they were no longer here, but it was also uplifting to reminisce and share our feelings. It was important to me that my friend felt comfortable talking about it with me.",congruence,"The situation helped by allowing us to share feelings and reminisce about positive memories. It was uplifting in that sense, though there was a slight feeling of sadness that they were no longer here.",I felt reassured that we could describe the death of a loved one without it badly affecting my friend's emotions.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.2133848274121441,0.28169014084507044,0.20408163265306123,0.031566645593962245,0.09987195902688858,0.0,0.016630434782608693,0.03333333333333333,0.020833333333333332,0.016630434782608693,0.03333333333333333,0.07272727272727271,0.12940224018078855,0.1509433962264151,0.14084507042253522,0.05667496745351584,0.07821612349914238,0.8755564093589783,0.8792887568473816,0.8923757076263428,0.8788014054298401,0.0037323474884033425,0.016819298267364502
5c3cb9759883d4000141f800_20260305_223557_69aa00fc,"I was informed that a work colleague had passed away suddenly. I had been speaking to him just the other week and he seemed very well. Initially, I was shocked when I found out. It made me think of all the times we’d spent working together, and I felt sad. I felt a mixture of great memories but also a reminder that we shouldn’t take anything for granted; life is precious. I also had thoughts of his family and how they must be affected by this news.",certainty,"Things did not go as I expected. I had no idea that he had passed away suddenly, and it was a shock when I found out. It was unexpected and left me feeling unprepared for the news.",Yes everything was as expected.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.1870838391641835,0.2692307692307693,0.19047619047619047,0.044226696307040625,0.1263736263736264,0.0,0.042256410256410255,0.05128205128205128,0.049999999999999996,0.042256410256410255,0.05128205128205128,0.09523809523809523,0.12326138710643733,0.19047619047619047,0.11538461538461539,0.0280232918683421,0.09523809523809523,0.8750730752944946,0.8776872158050537,0.8896649479866028,0.8821341395378113,0.002614140510559082,0.014591872692108154
57fa9d61bd8a970001fde2c6_20260301_180805_69a47e3e,"My friend was talking about the anniversary of the death of her husband, who was also my friend. It was nice to recall good memories rather than dwelling on their actual death. There was a slight feeling of sadness that they were no longer here, but it was also uplifting to reminisce and share our feelings. It was important to me that my friend felt comfortable talking about it with me.",certainty,"Things went as expected. It was a moment of reflection and remembrance, and it was nice to recall good memories rather than dwelling on their actual death.",I was surprised at how comfortable my friend was discussing her memories without getting upset.,5,0.0,0.0070831135864726546,0.03541556793236327,0.0,0.0070831135864726546,0.03541556793236327,0.14285714285714285,0.19474784467840975,0.2528735632183908,0.21621621621621623,0.0518907018212669,0.11001642036124792,0.0,0.0405085110967464,0.09411764705882353,0.05128205128205129,0.0405085110967464,0.09411764705882353,0.14285714285714285,0.14356199630516525,0.20689655172413793,0.16216216216216217,0.0007048534480224022,0.06403940886699508,0.8735355734825134,0.8758727073669433,0.8934048414230347,0.8710570931434631,0.0023371338844299094,0.01986926794052124
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",congruence,"The situation has hurt me by causing significant worry and emotional distress. I'm concerned about her pain and the potential long-term effects of her injuries, especially given her pre-existing COPD. It's difficult to help from a distance, and I feel helpless because I can't be there to support her in person. The situation has also made me more aware of my own health issues, as I have COPD too, which adds another layer of concern for her well-being.","It hurt me because I couldn't be there and I couldn't care for her. I think I was put on this earth to care for people and animals. I cared and helped take care of my BFF for years, my father, my mother, and a few others. I enjoy taking care of them.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.302158273381295,0.18876975046311428,0.3,0.14736842105263157,-0.11338852291818069,-0.002158273381294984,0.10218978102189781,0.03339437788523978,0.07766990291262137,0.021505376344086023,-0.06879540313665802,-0.024519878109276444,0.1726618705035971,0.11770871277572814,0.18333333333333338,0.12244897959183672,-0.05495315772786896,0.010671462829736272,0.8604263663291931,0.8627120614051819,0.8743901252746582,0.8605113625526428,0.0022856950759887473,0.013963758945465088
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",control,"I feel very little control in this situation. I live in a different state, so I can't be there to provide physical support or monitor her condition. My ability to help is limited to sending messages, gifts, and offering emotional support from afar. I can't control the medical decisions being made or the outcome of her recovery, which makes it frustrating and helpless.",No. She is there and I am here. I couldn't control the situation. I know it isn't her time yet. It is a miracle from God that she is still here. It brings back the bad memories of when I had to help decide if the plug should get pulled on my BFF. That was agonizing.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.18155368478175496,0.3076923076923077,0.14285714285714285,-0.1599097298523914,-0.03377110694183866,0.06611570247933884,0.029658089517459862,0.0759493670886076,0.0273972602739726,-0.03645761296187898,0.009833664609268752,0.1626016260162602,0.14399948589422273,0.22222222222222224,0.11904761904761905,-0.018602140122037453,0.05962059620596205,0.8643321394920349,0.8661054730415344,0.8835142254829407,0.8670317530632019,0.0017733335494994895,0.01918208599090576
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",certainty,"Things did not go as I expected. The severity of her injuries and the complications with her COPD were more than I anticipated. The hospital's management of her oxygen levels, leading to overdoses, was unexpected and has made her condition more unstable. It's clear that her recovery will be a long and difficult process, and I didn't expect the extent of the challenges she's facing.",Things look like they are on track now. I am breathing easier knowing that they are getting her stable.,5,0.0,0.010668739982481055,0.05334369991240528,0.0,0.010668739982481055,0.05334369991240528,0.09090909090909091,0.1427819560339005,0.21428571428571427,0.16867469879518074,0.0518728651248096,0.12337662337662336,0.0,0.030360743602752732,0.09876543209876543,0.02564102564102564,0.030360743602752732,0.09876543209876543,0.09090909090909091,0.1089091410851362,0.16867469879518074,0.09523809523809525,0.018000050176045293,0.07776560788608983,0.8600009083747864,0.8608016848564148,0.8789505958557129,0.8665624260902405,0.0008007764816284624,0.018949687480926514
5b51c33d026602000178b5ec_20260228_144002_69a2fa65,"My daughter was accepted back into high school this week after being homeschooled for approximately six months. We tried to get her into the school of her choice because she was missing the social aspect of friends and sports, and we finally received our offer this week. I was elated and nervous for her, with my emotions being up and down. It was definitely what she wants.",control,"I felt a mix of control and uncertainty. While I could apply and advocate for her admission, the final decision rested with the school. This created a sense of nervousness alongside the excitement of the process.",No because ultimately the decision lies with the council.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777776,0.19324860646599779,0.2318840579710145,0.1923076923076923,0.015470828688220029,0.05410628019323674,0.04651162790697674,0.04166769671312176,0.06349206349206349,0.043478260869565216,-0.0048439311938549764,0.016980435585086752,0.17777777777777776,0.1674515050167224,0.20289855072463767,0.16,-0.010326272761055355,0.02512077294685991,0.8829779624938965,0.8833714365959168,0.8971502184867859,0.882982611656189,0.0003934741020202859,0.014172255992889404
655fb104e3d55d460e274ddf_20260228_215919_69a362e2,"One of my roommates ate my food, and this time it was my entire box of Quaker oatmeal. I wanted to take that particular food to work because it's easy to just heat up and go. I was upset and ended up being hangry since I didn't have money to buy food. I have a lot of roommates, and I was frustrated because they could have just asked for some instead of stealing.",accountability,"My roommate was most responsible for all of this because they chose to take my food without asking, showing a lack of respect for my belongings.",My roommates.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.16401268199587526,0.2461538461538462,0.16326530612244897,0.09258411056730383,0.17472527472527477,0.0,0.0272696570568911,0.06349206349206349,0.030303030303030304,0.0272696570568911,0.06349206349206349,0.07142857142857144,0.14582263674700652,0.1846153846153846,0.16326530612244897,0.07439406531843508,0.11318681318681316,0.8780814409255981,0.878022837638855,0.8951131701469421,0.8779013752937317,-5.8603286743119654e-05,0.017031729221343994
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",relevance,"The event mattered a lot to me because it represented a significant step in my career and a chance to improve my standing within the organization. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job, as this would reinforce my professional growth and relationships.",The event happened at the beginning of last week as I was informed at the beginning of the week. It was important to me because I had been working hard to receive a promotion.,5,0.09204353584407582,0.032372051150888384,0.09000440748096142,0.0,-0.059671484693187435,-0.002039128363114401,0.3191489361702128,0.25617036271822535,0.3232323232323232,0.27722772277227725,-0.06297857345198743,0.004083387062110422,0.15217391304347827,0.08759106290600842,0.12371134020618557,0.09090909090909091,-0.06458285013746985,-0.0284625728372927,0.23404255319148937,0.2162805655193274,0.2626262626262626,0.2376237623762376,-0.017761987672161972,0.02858370943477323,0.8843173980712891,0.8832136273384095,0.8951818943023682,0.8850831985473633,-0.0011037707328795943,0.010864496231079102
5a764e848fe2dc000105739c_20260301_143615_69a44b6b,"I met up with some old friends from my past at a beerex and spent the evening chatting about the past and what we are doing today. We all got something positive from the evening and decided we would like to repeat it the following year. I felt rather good because not only did we all enjoy ourselves, I felt particularly good knowing I contributed in the past to their being friends today. I also had my brother there and my best friend who also knew these people, and they also enjoyed the evening.",congruence,The situation helped me by reinforcing my sense of connection and contribution to others' lives. It boosted my well-being by providing a positive social experience and reminded me of the value of past relationships.,It reminded me that I helped contribute to other peoples development when I was very much younger. This was a positive contribution to making our community better.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.20487865131209002,0.36923076923076925,0.1791044776119403,-0.053185864816942235,0.111166253101737,0.10000000000000002,0.03155067155067155,0.126984126984127,0.0,-0.06844932844932847,0.026984126984126985,0.12903225806451613,0.1520030987481982,0.24615384615384614,0.11940298507462688,0.022970840683682076,0.11712158808933001,0.8887729644775391,0.887488579750061,0.910892128944397,0.8853324055671692,-0.0012843847274780495,0.02211916446685791
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,"I volunteer at a pony charity that helps young people with learning disabilities experience riding. Recently, someone cut the fences, and the ponies escaped. We managed to retrieve them, but they had puncture wounds and were clearly traumatized. Now, the ponies need time to rest and heal, which means the children are missing out on this valuable experience. We have to cover the vet bills and repair the fences, so we've all come together to help the ponies recover and fix the damage. It's really sad to see the ponies and the children affected like this, but I'm relieved it wasn't worse, like a car accident involving the loose ponies.",relevance,The event mattered a great deal to me because it involved the welfare of the ponies and the children who rely on this charity for a valuable experience. It was urgent to ensure the ponies were safe and to address the damage caused.,"It happened last Tuesday, and it mattered so much because I love the ponies.",5,0.0,0.038587037328369725,0.1929351866418486,0.0,0.038587037328369725,0.1929351866418486,0.24561403508771928,0.31086474501108646,0.46341463414634154,0.2666666666666666,0.06525070992336718,0.21780059905862226,0.03636363636363636,0.0835593220338983,0.225,0.06779661016949153,0.047195685670261944,0.18863636363636366,0.1754385964912281,0.2312638580931264,0.30303030303030304,0.23333333333333336,0.055825261601898324,0.12759170653907495,0.8841678500175476,0.881777560710907,0.8909562230110168,0.8799197673797607,-0.002390289306640647,0.006788372993469238
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",control,"I felt partially in control because I had worked hard to earn the promotion, but I also felt a lack of control over the emotional impact of leaving my old team. While I could not change the decision to move, I could manage how I processed the transition and maintained positive relationships.",Some of the time yes because it was my job to inspire and motivate the team. However there were times things happened outside my control.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2337662337662338,0.199396900248283,0.26865671641791045,0.16666666666666669,-0.034369333517950795,0.03489048265167666,0.0,0.0520361348095868,0.07272727272727272,0.061538461538461535,0.0520361348095868,0.07272727272727272,0.12987012987012989,0.1775381967776842,0.23880597014925373,0.16666666666666669,0.04766806690755432,0.10893584027912384,0.8750371336936951,0.8723836779594422,0.8969705104827881,0.8729040622711182,-0.0026534557342529075,0.021933376789093018
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",control,"I did not feel in control during this situation. I had no say in when the call would come or what the results would be. All I could do was wait and worry, which is a very powerless position to be in, especially when it comes to something as serious as cancer.",No I didn't feel like we were in control at all as we then had to leave a message on an answer machine at the hospital and wait for someone to return the call.,5,0.0,0.017933184525959617,0.08966592262979808,0.0,0.017933184525959617,0.08966592262979808,0.36781609195402304,0.27715548593528966,0.4155844155844156,0.2857142857142857,-0.09066060601873338,0.04776832363039257,0.047058823529411764,0.06248275862068966,0.1724137931034483,0.03333333333333333,0.015423935091277895,0.12535496957403652,0.18390804597701152,0.18583231635125044,0.25974025974025977,0.16129032258064518,0.0019242703742389233,0.07583221376324825,0.8724244236946106,0.8697704672813416,0.8940916061401367,0.8591027855873108,-0.002653956413269043,0.021667182445526123
