sample_id,situation,selected_low,dimension_coverage,bleu_first_person,bleu_third_person_mean_reference,bleu_third_person_best_reference,bleu_mean_reference_uplift,bleu_best_reference_uplift,rouge-1_first_person,rouge-1_third_person_mean_reference,rouge-1_third_person_best_reference,rouge-1_mean_reference_uplift,rouge-1_best_reference_uplift,rouge-2_first_person,rouge-2_third_person_mean_reference,rouge-2_third_person_best_reference,rouge-2_mean_reference_uplift,rouge-2_best_reference_uplift,rouge-l_first_person,rouge-l_third_person_mean_reference,rouge-l_third_person_best_reference,rouge-l_mean_reference_uplift,rouge-l_best_reference_uplift,bertscore_first_person,bertscore_third_person_mean_reference,bertscore_third_person_best_reference,bertscore_mean_reference_uplift,bertscore_best_reference_uplift
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",True,1.0,0.0,0.014471796397070977,0.042902556537105646,0.014471796397070977,0.042902556537105646,0.19999461368124966,0.18446024739716932,0.2617773944052683,-0.015534366284080336,0.06178278072401866,0.02214948172394981,0.03845194483785105,0.08467995796354007,0.01630246311390124,0.06253047623959027,0.15260159195643067,0.15092719180102845,0.2161182175414084,-0.0016744001554022114,0.06351662558497773,0.8617637753486633,0.8765643095970154,0.8937585592269898,0.014800534248352037,0.03199478387832644
66597efb84cb793eeaa06ef8_20260226_200652_69a0a2d3,"Yesterday, my father was diagnosed with lymphatic cancer, and it was quite emotional for me. He had been suffering for six months, and it felt like things had come to an end with the diagnosis. I wanted to feel relief because we did not know what was wrong with him. I had a cocktail of emotions. Firstly, I was angry that the diagnosis took so long, then stressed that he now faces a long period of treatment, and tired because this has been mentally exhausting. It was important to me to talk to the consultant to determine his treatment programme.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.1794035394094425,0.1452923191097004,0.2505911949685535,-0.03411122029974212,0.07118765555911097,0.01509433962264151,0.012343187105350616,0.04868627450980392,-0.002751152517290894,0.03359193488716242,0.13156737768644844,0.11160805379087983,0.2019667795516852,-0.019959323895568606,0.07039940186523677,0.8745595932006835,0.8653872966766357,0.8827389001846313,-0.00917229652404783,0.008179306983947754
665c738a0fa99b0a682780f2_20260305_225050_69aa0631,"My 20-year-old cat broke her tooth and has been in a lot of pain while we wait for our veterinarian appointment. I really needed her not to be in pain and to start eating and drinking again. I've had to force feed her for the last two days. It feels like I'm the one with a broken tooth because I love my cat so much, and it hurts me when she's in pain. It's all I can think about. On top of that, my wife hasn't been supportive and suggested putting the cat down instead of fixing its tooth. I've known this cat longer than I've known my wife.",True,1.0,0.0,0.0,0.0,0.0,0.0,0.23896177896177898,0.14275452417112083,0.24935275251064723,-0.09620725479065814,0.010390973548868254,0.01953976034858388,0.014602414188562373,0.0547581026888436,-0.004937346160021507,0.03521834234025972,0.15364080364080362,0.1073698569302409,0.16775466020048063,-0.04627094671056273,0.014113856559677007,0.8684309720993042,0.8627730584144592,0.8748032093048096,-0.0056579136848450284,0.006372237205505393
669677d986a5a20026bbf20e_20260228_134651_69a2ef80,"My daughter, who has had her struggles with mental health, made me feel very proud this week. She managed the demands of her new job while also looking after her boyfriend, who is ill. I was just observing how proud I was of her development. I felt very proud of her and wanted to convey this to her without being patronizing. It's important that she knows how proud I am of her, especially since she often feels her brother is 'more impressive.'",False,1.0,0.0,0.0,0.0,0.0,0.0,0.13327291298030583,0.1478721157338995,0.22287223422843824,0.014599202753593665,0.08959932124813241,0.01603174603174603,0.016675937336469986,0.059330172977663784,0.0006441913047239567,0.043298426945917755,0.10840849912965919,0.11585410932850163,0.16695081075938184,0.007445610198842434,0.05854231162972265,0.8751822233200073,0.8724232721328734,0.8846136689186096,-0.0027589511871338734,0.009431445598602317
66a426bcd6c66d59e395617b_20260302_155945_69a5b18a,"A close family member, my cousin, passed away, and I was unable to attend the funeral because I was sick. I really wanted to be there, but my illness kept me from going. Not being able to attend made me feel guilty, like I should have gone anyways despite being sick, and I felt selfish for not being there.",False,1.0,0.0,0.016422325518084188,0.03793101694150578,0.016422325518084188,0.03793101694150578,0.15865231835909288,0.2073656769466734,0.3037294985183323,0.048713358587580524,0.14507718015923943,0.03625256260418064,0.04876745143569213,0.10109646743379412,0.012514888831511493,0.06484390482961348,0.12546391256199144,0.1848456035354428,0.2800380510546884,0.05938169097345136,0.15457413849269694,0.8699723482131958,0.8838154292106628,0.8979172229766845,0.013843080997467005,0.027944874763488725
66c5e966b2fe5aaf2cb5c393_20260228_142438_69a2f75c,"A family member had to go to the hospital, but they had to go on their own because there was nobody available to accompany them at the time. I really wanted to be there with them to provide some emotional support and try to take some of the stress away so they could just concentrate on getting the medical attention they needed. Being over 100 miles away left me feeling helpless because I couldn't provide any of these things. What was important to me was that they received the medical attention they needed and that it made the situation better. Thankfully, once they got the medical attention, they started to feel better.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.1698222789051564,0.21287952544296224,0.3039624568475091,0.04305724653780585,0.13414017794235272,0.02920664701152506,0.02719222234009435,0.06349528584989803,-0.0020144246714307104,0.034288638838372965,0.1400054371878172,0.15033115822261375,0.19896872761995704,0.010325721034796564,0.05896329043213985,0.882120144367218,0.8804062962532043,0.8951256513595581,-0.0017138481140136497,0.013005506992340155
66cb2e0bd2169db778550269_20260228_180328_69a32c85,"I had an argument with a close friend. I wanted to go somewhere with her, but she told me she was sick. Now, she's begging to meet up on a day when I'm really busy, and it's annoying me. I just want her to respect my time as much as I respect hers.",False,1.0,0.0,0.0042405269739124824,0.021202634869562413,0.0042405269739124824,0.021202634869562413,0.17856709140430072,0.2215580482269639,0.2947631226403605,0.042990956822663184,0.11619603123605976,0.029651162790697676,0.03207796456706247,0.0812457920172435,0.002426801776364791,0.05159462922654582,0.14611991695712628,0.16910991104472667,0.25915804002760523,0.022989994087600385,0.11303812307047895,0.8827817559242248,0.8726656150817871,0.8891518235206604,-0.010116140842437726,0.006370067596435547
671875576b2020e109fe82cd_20260308_160043_69ad9840,"Scenario: I went to a party with my spouse, and he ended up dancing with someone who has been a concern in our relationship. Initially, this affected me negatively because he did not seem to understand my feelings. I wanted him to acknowledge that his actions impacted me and to empathize with my perspective, but I felt my emotions were overlooked. I did not feel appreciated in the relationship. However, upon reflection, I realized that true happiness comes from within, and I have decided to focus on my own happiness. I am feeling better now and am committed to nurturing my own well-being.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.1858922752539774,0.17556901126150656,0.23661828367710722,-0.010323263992470827,0.050726008423129826,0.03574423480083858,0.024196974789702903,0.05089133089133089,-0.01154726001113568,0.015147096090492307,0.15680136616306828,0.15314756952577968,0.20719196769616938,-0.0036537966372885977,0.0503906015331011,0.8848668098449707,0.8771431183815002,0.8906055569648743,-0.007723691463470517,0.005738747119903631
676e6f5eb2e5690f74382e58_20260226_150813_69a06015,"I was worrying about my son accidentally hurting himself when he used a razor to trim his eyebrow. I found out after and he was fine, but I imagined how easily he could have accidentally hurt himself. I wanted to feel like I could always protect my children but realized that is just not possible, so it made me upset. I was upset about it.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.18709577448000475,0.14522306621921816,0.2470389621929006,-0.041872708260786595,0.05994318771289586,0.03462121212121212,0.012689783281733747,0.046431372549019606,-0.021931428839478375,0.011810160427807484,0.13578401573395316,0.11215282777856325,0.1850710509447015,-0.023631187955389904,0.04928703521074834,0.8713521361351013,0.8703101277351379,0.8862454533576966,-0.001042008399963379,0.014893317222595237
67883d53705991d641bb1743_20260307_193358_69ac7a95,"I was in my room, singing and enjoying some privacy and comfort, when my mom suddenly came in. I thought my door was still locked, so seeing her standing there in the doorway scared me almost to death. My body reacted nervously, and I felt my stomach tighten and then tear from my diaphragm down into my bladder. It left me in dire pain, and I couldn't sleep all night because my stomach kept filling up with pain and gas. My mom totally hurt me and ruined my day.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.21564327903960323,0.1908080506693461,0.3153131899546994,-0.024835228370257117,0.0996699109150962,0.02562666766883386,0.03247595714661447,0.08598400725177249,0.006849289477780612,0.06035733958293864,0.16774591624559038,0.15890401088349065,0.2720603924377509,-0.008841905362099722,0.1043144761921605,0.8823112487792969,0.8749344611167909,0.8969644188880921,-0.007376787662506046,0.014653170108795188
67a5c743b431ff0a1160ed28_20260227_152718_69a1b6be,"My mum is buying things for my sister, and not for me, because I earn more money. I just want to be treated fairly. I don't see why she should get money because she has two kids, and then still get to buy luxuries, whilst I have to save for my things. It leaves me feeling like I am expected to be more independent, and I don't matter because I don't have children. I just don't think I'm being treated fairly.",True,1.0,0.0,0.0,0.0,0.0,0.0,0.23287118430325285,0.2033309938264233,0.2891799314585075,-0.029540190476829542,0.05630874715525466,0.03418803418803419,0.04156408085860852,0.08646354164776582,0.007376046670574329,0.05227550745973163,0.19478364221571076,0.16091166038057464,0.2349099743787416,-0.03387198183513612,0.040126332163030826,0.8669328451156616,0.8741489911079408,0.889584767818451,0.007216145992279155,0.022651922702789373
6978c3a72db1c98638d31aa7_20260220_162406_6998894c,"The other day, I sent an email to a few of my managers asking for more hours. I thought it was a really good email and I laid out a few points about how I could use this extra time. That was Tuesday, and I haven't heard anything back. I was trying to get more hours at work because otherwise, I will have to look for another job. I'm upset and kind of feel rejected or overlooked. The situation left me feeling dejected. The fact that I feel overlooked and ignored is important to me.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.2755072463768116,0.1694990843794773,0.25498804252643653,-0.10600816199733432,-0.02051920385037509,0.05611218568665377,0.014389281129653403,0.04902973898160034,-0.04172290455700037,-0.0070824467050534315,0.20626737651582375,0.14088378742082538,0.20307681720693202,-0.06538358909499836,-0.0031905593088917272,0.8937309861183167,0.8812151050567627,0.8976107835769653,-0.01251588106155399,0.0038797974586486372
