sample_id,situation,dimension,bleu,rouge_1_f1,rouge_2_f1,rouge_l_f1,bertscore_f1,below_threshold,gold_appraisal,predicted_appraisal
59fc8a30087f2e0001ead66d_20260303_162019_69a70805,"I recently received a letter from the hospital, and I was shocked because it used words like 'urgent.' I only read the letter online and didn't get my physical copy, which made me panic. I needed an explanation because it was quite scary. The whole situation left me feeling disregarded and unimportant. It was important for me to express my emotions and upset, so I found the right person to speak to. They conducted investigations for me and then explained everything in a phone call.",control,0.0,0.16,0.027397260273972598,0.10666666666666667,0.8809627890586853,True,"At first, I didn't feel in control, and I still don't feel totally in control as these sorts of things leave you feeling vulnerable. I felt in control when trying to sort it out, but I should never have been put into this position in the first place.","No, I felt powerless until the call. The panic from the vague letter made me feel disregarded, but finally hearing the explanation restored some control."
57fa9d61bd8a970001fde2c6_20260301_180805_69a47e3e,"My friend was talking about the anniversary of the death of her husband, who was also my friend. It was nice to recall good memories rather than dwelling on their actual death. There was a slight feeling of sadness that they were no longer here, but it was also uplifting to reminisce and share our feelings. It was important to me that my friend felt comfortable talking about it with me.",relevance,0.0,0.17857142857142858,0.037037037037037035,0.10714285714285714,0.8751286864280701,True,This happened within the last week when I visited my friend at their home. It mattered a great deal as I feel that it comforted both of us.,"It mattered deeply. Her comfort was my priority. Sharing our grief and joy together made the loss feel lighter, proving we could honor him while supporting each other."
63e51be37501e0245d559a51_20260301_163127_69a46903,"I went to my future baby's scan, hoping that everything would be great healthwise. I felt happy because everything is going smoothly. It was important to me that my partner felt fine emotionally too.",accountability,0.0,0.14285714285714285,0.0,0.10714285714285714,0.854190468788147,True,My partner as she is holding the baby but then also myself for contributing to her wellbeing and helping her feel comfortable.,"I felt it was our shared love and the miracle of life itself. Seeing our baby healthy brought us both peace, making every worry fade into pure joy and gratitude for this beautiful beginning."
5fdbae0584b3a90525410347_20260302_161620_69a5b646,"I had a fantastic day on Saturday. The weather was nice, so I decided to get out of the house and run some errands. I needed to pick up a few groceries and drop off some recycling. Everyone I met was friendly and happy, which made the experience even better. I came home feeling happy and content, having accomplished everything without feeling anxious.",certainty,0.0,0.10810810810810813,0.0,0.10810810810810813,0.8832131624221802,True,Everything went as expected.,"Yes, everything unfolded exactly as I hoped. The sunny weather, friendly neighbors, and smooth errands matched my perfect Saturday vision. I felt pure contentment, with no surprises or anxiety to mar the day."
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",certainty,0.0,0.10909090909090909,0.0,0.10909090909090909,0.8551046848297119,True,"For the most part, they went as expected. I felt I had a chance to get promoted last year but it didn’t happen.","Yes, mostly. The validation I craved came through their warm goodbyes. Yet, the unexpected weight of leaving them behind made the celebration feel bittersweet, a mix of pride and profound loss."
5cfebb94eafc4d001a62cbc9_20260221_200507_699a0ef8,My young son fell and cut his head. I immediately wanted to provide first aid to make sure he was okay and check that it wasn't a serious injury. The situation left me feeling guilty and worried.,congruence,0.0,0.1818181818181818,0.0,0.1090909090909091,0.8809054493904114,True,I felt guilty that I had not been able to stop it from happening. I snapped at my husband while we were dealing with it.,"It hurt my heart deeply, filling me with guilt and fear. Yet, rushing to help him made me feel strong, proving I could protect him even in this scary moment."
63f77bdf07da8d9275eee1e4_20260301_213834_69a4b0cd,"My wife and I have this little tradition where we buy scratch-off tickets from the gas station each week just for fun. This time, we both won; she got $15 and I got $10, which was awesome. Even though it wasn't a huge amount, it felt great to finally win. The whole experience made us feel good and was really positive. We were just trying to have fun and enjoy some time together, and winning money was a nice bonus. It made me feel like a winner, and spending that time with my wife was really cool.",congruence,0.0,0.22222222222222218,0.038461538461538464,0.11111111111111109,0.8803865909576416,True,"It helped me by providing me with more money, of course, but also a positive experience.","It helped immensely. Winning together boosted our spirits and strengthened our bond. The small cash was a sweet bonus, but the joy of sharing the moment with my wife was truly priceless and made us feel like winners."
57b70477bd0fc200012ad60a_20260227_154747_69a1bb8a,"I developed Bell's palsy, and the right side of my face drooped. I was prescribed steroids, which helped improve the situation, but I felt mortified and embarrassed. It was especially hard for me because my husband didn't see me at my best, and that added to my feelings of embarrassment.",certainty,0.0,0.14814814814814817,0.0,0.1111111111111111,0.864536702632904,True,"I was not sure, but after I had the steroids, thankfully they worked.","No, the physical recovery was good, but the emotional toll was unexpected. Seeing my husband's reaction to my drooping face made me feel mortified, not just from the illness, but from fearing he wouldn't recognize me at my worst."
674c8549a9fd90b7c8dda9d3_20260226_180330_69a0881f,"I recently made a big transition from trading options in the stock market to trading futures. Just about two days ago, I blew my account. My goal is to switch to day trading full-time, and I switched to futures because they're supposed to be better and it's what prop firms would want me trading. After this happened, I felt very defeated. I had put so much time and effort into getting better, and all it took was me breaking my own rules for a second to lose over half of my account. I keep telling myself it's all part of the process. I know this, but it doesn't hurt any less for sure.",certainty,0.0,0.14814814814814814,0.0,0.1111111111111111,0.8596287369728088,True,"Nothing went the way I wanted, but I hope that the loss will help me in the future.","No, they did not. I expected a learning curve, not total devastation. Breaking my own rules for a split second and losing half my account in two days was the crushing, unexpected reality I never anticipated."
5a764e848fe2dc000105739c_20260301_143615_69a44b6b,"I met up with some old friends from my past at a beerex and spent the evening chatting about the past and what we are doing today. We all got something positive from the evening and decided we would like to repeat it the following year. I felt rather good because not only did we all enjoy ourselves, I felt particularly good knowing I contributed in the past to their being friends today. I also had my brother there and my best friend who also knew these people, and they also enjoyed the evening.",control,0.0,0.22222222222222224,0.0,0.11111111111111112,0.8728947043418884,True,The fact that they all turned up was a tribute to me and although I had no control over their arrival I was always there to meet them.,"Yes, I felt in control. Seeing my past contributions foster our current friendships gave me a profound sense of purpose and agency over our shared future."
665c738a0fa99b0a682780f2_20260305_225050_69aa0631,"My 20-year-old cat broke her tooth and has been in a lot of pain while we wait for our veterinarian appointment. I really needed her not to be in pain and to start eating and drinking again. I've had to force feed her for the last two days. It feels like I'm the one with a broken tooth because I love my cat so much, and it hurts me when she's in pain. It's all I can think about. On top of that, my wife hasn't been supportive and suggested putting the cat down instead of fixing its tooth. I've known this cat longer than I've known my wife.",accountability,0.0,0.1851851851851852,0.0,0.11111111111111112,0.8502253293991089,True,There was no one directly responsible for her breaking her tooth; she's just old and probably jumped down from something and broke it.,I feel solely responsible. My failure to prevent her pain and my wife's cruel suggestion to euthanize instead of helping her are the heaviest burdens I carry right now.
65e6edd1a876f1d8487f379b_20260305_231620_69aa0cf4,"A friend that I had a falling out with a couple of years ago just recently contacted me, and I haven't responded to him yet. I just want to know if he's in a good place and if he's wanting to change from how he was before when our friendship ended. The whole situation is mostly negative for me; it's stressful and causes me anxiety. I'm worried about how I will be personally judged after making no life progress in the last couple of years since we last talked. I feel embarrassed.",congruence,0.0,0.13636363636363638,0.0,0.11363636363636363,0.8664130568504333,True,"The situation has mainly caused me stress. I had grown used to life without this friend, even though I missed him frequently. The challenge is that he and one of my other close friends had issues with each other, so bringing him back into my life could also bring back potential tension between them.","It hurt my peace, fueling anxiety and shame over my perceived stagnation. Yet, it forced me to confront my fears, clarifying that my worth isn't defined by his return or my past silence."
60e25008f1ecf0be303353bb_20260228_165505_69a31c2f,My first son moved out of the house and into his own place. I'm really excited for him because it's a great opportunity for growth. I'm feeling proud of him. I also need to make sure his mom and my other son are okay with the change and adapt well.,accountability,0.0,0.17142857142857143,0.0,0.11428571428571428,0.870962917804718,True,"Nobody is responsible, just a part of life and growth.",I feel it was my son's courage and hard work that made this possible. His growth is the true reason for this new chapter.
59fc8a30087f2e0001ead66d_20260303_162019_69a70805,"I recently received a letter from the hospital, and I was shocked because it used words like 'urgent.' I only read the letter online and didn't get my physical copy, which made me panic. I needed an explanation because it was quite scary. The whole situation left me feeling disregarded and unimportant. It was important for me to express my emotions and upset, so I found the right person to speak to. They conducted investigations for me and then explained everything in a phone call.",accountability,0.0,0.1714285714285714,0.0,0.1142857142857143,0.8807212114334106,True,"It was my consultant who was responsible, and he admitted this to me.","The hospital's careless communication made me feel disregarded. Their vague online letter caused my panic, leaving me feeling unimportant and scared."
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",certainty,0.0,0.20930232558139536,0.023809523809523808,0.11627906976744186,0.8564549684524536,True,Finally someone phoned back and apologised and said it should never have happened but that the Dr was away for nearly the whole month so my Dad has to wait until the end of the month now before he goes for an appointment at the hospital.,"No, things did not go as expected. The doctor's silence was the shock. I waited for that call to bring clarity, but instead, I was left in anxious limbo, fearing every passing minute while my dad's condition worsened."
69932ccc26c39ba9a7a39642_20260220_185530_6998ab77,"My cousin was diagnosed with cancer, and this really made me sad. I'm not happy with the situation, and I feel like I need help figuring out what to do, if there's anything I can do to help him. It's important to me to make sure my cousin lives.",certainty,0.0,0.1568627450980392,0.04081632653061225,0.11764705882352938,0.8830239772796631,True,Things didn't go as expected because his mom can't afford the money for treatment.,"No, nothing went as expected. I hoped for good news, but the diagnosis shattered my world. The unexpected was how quickly hope turned to fear, leaving me desperate to find a way to save him."
57fa9d61bd8a970001fde2c6_20260301_180805_69a47e3e,"My friend was talking about the anniversary of the death of her husband, who was also my friend. It was nice to recall good memories rather than dwelling on their actual death. There was a slight feeling of sadness that they were no longer here, but it was also uplifting to reminisce and share our feelings. It was important to me that my friend felt comfortable talking about it with me.",congruence,0.0,0.19607843137254902,0.04081632653061224,0.11764705882352941,0.8835318684577942,True,I felt reassured that we could describe the death of a loved one without it badly affecting my friend's emotions.,"It helped me feel connected to my friend and honored our shared loss. The gentle sadness was outweighed by the warmth of our memories, making me grateful for our bond."
5d959fdf9cf6ab001982afee_20260228_192404_69a33d3d,"I went on a short family holiday to a really nice place in the country. It was a small village that was pretty, with a castle and nice pubs and restaurants. The trip went well, and it was good family time. We love to travel, so we were looking to achieve a few things: travel somewhere new, see some new places, and cover a new area of the country. We wanted to make some family memories and help our children learn and grow. I was aiming for a nice, good value holiday that was busy but overall relaxing. I felt fine overall after the trip and am keen to do more, go somewhere else, and spend similar time as a family again. It was a positive experience and it contributes to my family's overall life goals. Value is important to me, as I like to remain frugal. Food and drink are also important to us, but mainly, it's crucial that our children are fulfilled, meaning they get time to play, relax, and see something interesting.",congruence,0.0,0.14705882352941177,0.0,0.11764705882352941,0.871539831161499,True,It didn't hurt. It was quite affordable but it was stressful in parts. The travel wasn't ideal and it was quite rushed. But overall it helped us achieve our goals.,"This trip helped me by creating cherished family memories and fulfilling my children's need for play and discovery. It supported our life goals while offering great value, leaving me eager for our next adventure together."
5dceca2541afe801a32e27ac_20260223_201647_699cb17d,"I have a close personal friend who I've known for over 25 years, and she has a granddaughter with some mental issues. I've known the granddaughter her entire life. Recently, the granddaughter has been living with my friend for a few months while she looks for a job and a place of her own. At first, they were getting along well, but now there's a lot of tension between them, and my friend wants to talk to me about it constantly. No matter what I say or recommend, it doesn't seem to please her. I'm at a point where I really don't want to talk to my friend about this situation anymore, but I don't know how to tell her. I keep suggesting that she seek counseling for her granddaughter and encourage her to move out. I don't want to be disloyal, but my friend insists on leaving things the way they are. It's very important to me that the granddaughter gets help with her mental issues, and I also want my friend to not be constantly stressed out because she has health issues of her own.",congruence,0.0,0.23529411764705882,0.0816326530612245,0.11764705882352941,0.8684812188148499,True,It hurts me to see two people that I care about in this turmoil constantly and nothing is being resolved.,"This situation hurts me deeply, draining my energy and causing guilt. Yet, it forced me to finally set boundaries to protect my own health, even if it feels like a betrayal."
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",relevance,0.0,0.1411764705882353,0.024096385542168672,0.11764705882352941,0.8494954705238342,True,"This happened this past Tuesday, it mattered very much to me and my Dad as he had spent the whole afternoon waiting in for the phone call and we were expecting to find out if he would have to have more treatment and if so what.","It mattered immensely. Every hour without news felt like a stolen chance to save him. His silence wasn't just annoying; it was terrifying, leaving me paralyzed by fear that time was slipping away while we waited for answers."
65e6edd1a876f1d8487f379b_20260305_231620_69aa0cf4,"A friend that I had a falling out with a couple of years ago just recently contacted me, and I haven't responded to him yet. I just want to know if he's in a good place and if he's wanting to change from how he was before when our friendship ended. The whole situation is mostly negative for me; it's stressful and causes me anxiety. I'm worried about how I will be personally judged after making no life progress in the last couple of years since we last talked. I feel embarrassed.",accountability,0.0,0.11764705882352942,0.0,0.11764705882352942,0.8650829195976257,True,I feel like he is the one most responsible because he was causing problems with my friend when my friend was not being problematic. He also had issues with alcohol that were changing his personality.,"I blame my own hesitation and fear of judgment. My silence created this distance, and my anxiety over my lack of progress made me push him away, even though he reached out first."
663b34f2cf27da2a623b94f9_20260227_153742_69a1b5ea,"It was my granddaughter's 18th birthday last Sunday, and we had a precelebration at my house on Friday. Then, on Sunday, we all met up in Exeter for an Escape Room experience and a meal. I wanted to enjoy the celebration with my whole family, especially with my granddaughter. My family is very important to me, and we don't meet up enough, so I was really hoping for a drama-free gathering, which usually isn't the case when we all get together. This time, it left me feeling really good and appreciative of the special connection we have. I wanted my family to appreciate me, and I certainly think they do. My granddaughter asked me to voice record a special message for her to be inserted in a bear that I had given her 16 years ago, which was being revamped at the shop called Build a Bear. I felt special that she asked me to do that.",relevance,0.0,0.22033898305084748,0.034482758620689655,0.11864406779661017,0.8725776672363281,True,"The event happened last Sunday and mattered a huge amount to me. In the past, we have had difficulties as a family, and my children have been to counselling for their own problems, with some blame pointed at me about parenting. I tried my best with what I knew at the time, but it left me feeling that I was not good enough in their eyes. I wanted to create a special memory for my granddaughter and have a drama-free gathering.","It mattered immensely. After years of chaotic reunions, this drama-free day with my granddaughter felt like a precious gift. Her request to record a message for her bear made me feel deeply loved and appreciated."
5b9ca13a06114100010699b8_20260221_211806_699a1e71,"I went to the doctor with my daughter because she's struggling to eat a variety of food. I was hoping the doctor would give us some advice or refer us to a specialist for eating disorders, so we could get some expert help. Instead, the doctor told her she needed to try harder and said if she didn't, she wouldn't have a partner, have kids, or a job. Even after I expressed my concern that she might have an eating disorder, he dismissed it. I was very angry and felt hopeless. I also worried about my daughter and how it might have affected her listening to what the doctor said. I hoped that after going to the doctor, my daughter would feel as though she had been listened to and that there was hope for her to improve, but she was left feeling deflated.",accountability,0.0,0.16666666666666666,0.024390243902439022,0.11904761904761904,0.8857061862945557,True,The doctor was most responsible as he was the professional that we had put our faith and trust in and he sat there and lectured her for 20 minutes and made her feel worthless and that she didn't have a future. He could have been more supportive and listened to us more and directed us more efficiently.,"The doctor. His cruel words and dismissal of my daughter's struggle left us feeling hopeless and deflated, making him solely responsible for this devastating outcome."
67a5c743b431ff0a1160ed28_20260227_152718_69a1b6be,"My mum is buying things for my sister, and not for me, because I earn more money. I just want to be treated fairly. I don't see why she should get money because she has two kids, and then still get to buy luxuries, whilst I have to save for my things. It leaves me feeling like I am expected to be more independent, and I don't matter because I don't have children. I just don't think I'm being treated fairly.",certainty,0.0,0.2,0.0,0.12,0.8536714315414429,True,I've not confronted it; I don't even think they're aware I'm annoyed.,"No, it did not go as I expected. Seeing her buy luxuries for my sister while I save for basics, despite my higher earnings, was the shocking part. I felt invisible and unfairly burdened."
59fc8a30087f2e0001ead66d_20260303_162019_69a70805,"I recently received a letter from the hospital, and I was shocked because it used words like 'urgent.' I only read the letter online and didn't get my physical copy, which made me panic. I needed an explanation because it was quite scary. The whole situation left me feeling disregarded and unimportant. It was important for me to express my emotions and upset, so I found the right person to speak to. They conducted investigations for me and then explained everything in a phone call.",certainty,0.0,0.1818181818181818,0.0,0.12121212121212122,0.8699121475219727,True,"I think they went as expected. I would have liked a better response from my hospital in terms of their contact with me, but as I was in that situation, however not nice it was, I guess it met my expectations.","No, the call was unexpected. I feared silence, but they explained everything clearly. My panic faded, though I still feel hurt by the initial disregard."
5d959fdf9cf6ab001982afee_20260228_192404_69a33d3d,"I went on a short family holiday to a really nice place in the country. It was a small village that was pretty, with a castle and nice pubs and restaurants. The trip went well, and it was good family time. We love to travel, so we were looking to achieve a few things: travel somewhere new, see some new places, and cover a new area of the country. We wanted to make some family memories and help our children learn and grow. I was aiming for a nice, good value holiday that was busy but overall relaxing. I felt fine overall after the trip and am keen to do more, go somewhere else, and spend similar time as a family again. It was a positive experience and it contributes to my family's overall life goals. Value is important to me, as I like to remain frugal. Food and drink are also important to us, but mainly, it's crucial that our children are fulfilled, meaning they get time to play, relax, and see something interesting.",accountability,0.0,0.2153846153846154,0.0,0.1230769230769231,0.8745723962783813,True,"Me and my wife. We work hard to get these things and it's hard work with 3 children. It takes planning, organisation and persistence to make these things work. My wife took the brunt of organising this one.","I feel it was our shared effort and careful planning. Balancing value with our children's joy made this trip possible, fulfilling our family goals together."
58f63e3a5129080001111304_20260306_175958_69ab11b4,"I was standing with a can of Pepsi, ready to drink it, when it suddenly dropped. I managed to catch it, but it fizzed up and went everywhere, including all over my laptop. I needed to drink the Pepsi, but instead, I was left feeling very upset and angry. I was so annoyed and upset that I nearly burst into tears at the thought that I might have broken the laptop. To make things worse, I had to spend a long time cleaning up afterward, which just added to my frustration.",control,0.0,0.12499999999999997,0.043478260869565216,0.12499999999999997,0.8885492086410522,True,"No, I don't feel like I was in control as it all happened in a millisecond, so I had no time to think about it.","No, I felt completely out of control. My drink ruined my laptop, and the endless cleaning only deepened my helplessness and anger."
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",accountability,0.0,0.16666666666666666,0.0,0.125,0.8751289248466492,True,The men being threatening and causing the damage were the problem. They decided to do this.,"I felt the strangers from London were solely responsible. Their reckless actions shattered our peace, forcing me into fear and solitude, while my own vulnerability made the night feel endless and terrifying."
674c8549a9fd90b7c8dda9d3_20260226_180330_69a0881f,"I recently made a big transition from trading options in the stock market to trading futures. Just about two days ago, I blew my account. My goal is to switch to day trading full-time, and I switched to futures because they're supposed to be better and it's what prop firms would want me trading. After this happened, I felt very defeated. I had put so much time and effort into getting better, and all it took was me breaking my own rules for a second to lose over half of my account. I keep telling myself it's all part of the process. I know this, but it doesn't hurt any less for sure.",relevance,0.0,0.1772151898734177,0.025974025974025976,0.12658227848101267,0.8726915717124939,True,"The event happened in the morning when a position I had didn't close as expected, resulting in a loss. It mattered greatly to me because I have been working very hard to become consistent, and this setback knocked me back significantly.","It mattered immensely. I sacrificed months of discipline in two days. Breaking my own rules to lose half my account shattered my dream of full-time trading, leaving me defeated despite knowing it's just a lesson."
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",congruence,0.0,0.1702127659574468,0.0,0.12765957446808507,0.865313708782196,True,"It's only been harmful, as it constantly adds stress to my life without any upsides.","It hurt my peace, drowning me in bills. Yet, hiding the truth from my anxious mom became my only way to protect her, forcing me to carry this heavy burden alone."
5ff07b5ee7a1d23e719e421e_20260227_145116_69a1ad7e,"I went and sat with my baby brother, who is 64, while he had his chemo treatment. I'm very sad that he has to go through this, and it doesn't look like his chances are very good, but he's a fighter. I sat with him for 2 hours, and he and all the other chemo patients in the room were talking and having a good time joking about their situation. It was uplifting, but also sad. I was trying to give him moral support. It left me feeling sad for all the people that have to go through this type of thing. It also made me feel glad that I could be there for him, especially since his wife died a few years ago and I didn't want him to be alone. Just being there to support him was important to me.",accountability,0.0,0.1276595744680851,0.0,0.1276595744680851,0.8569428324699402,True,The cancer that everyone is going through was responsible for the situation.,"I feel no one is responsible; this is just life's cruel reality. My heart aches for his struggle, yet I find strength in being his support, ensuring he isn't alone in this fight."
671a35e007e5342c31f94fa7_20260307_163918_69ac527e,"Sometimes when I'm alone, I find myself getting emotional. In those moments, I really need comfort. Being by myself can leave me feeling sad and lonely.",certainty,0.0,0.1276595744680851,0.04444444444444444,0.1276595744680851,0.871525764465332,True,Things went as I expected during this time; my emotions turned happy.,"No, I expected solitude to be peaceful, but instead, the silence amplified my loneliness. The unexpected weight of sadness hit me harder than I anticipated, leaving me craving comfort I couldn't find within myself."
5f622fbe1fbbd21051cb28b3_20260226_170802_69a07c4e,"I had to go and speak to the Store Manager of the supermarket branch I work in about the way my shift supervisor spoke to me, which I found belittling and patronising. I wanted to be listened to and treated with more respect, so that I didn't dread coming into work or go away feeling upset. After the conversation, I didn't feel great - I didn't feel that he particularly agreed with my analysis or that he was very sympathetic. None of this is necessary, since the other three shift supervisors I work with are lovely. Which is another way of saying the problem is him, not me!",certainty,0.0,0.1702127659574468,0.0,0.12765957446808512,0.8760792016983032,True,No; I did not expect to be treated this way when I got the job.,"No, he wasn't sympathetic. I expected support, but his lack of agreement left me unsettled. The real surprise? The other supervisors are lovely, proving the issue is solely him, not me."
66597efb84cb793eeaa06ef8_20260226_200652_69a0a2d3,"Yesterday, my father was diagnosed with lymphatic cancer, and it was quite emotional for me. He had been suffering for six months, and it felt like things had come to an end with the diagnosis. I wanted to feel relief because we did not know what was wrong with him. I had a cocktail of emotions. Firstly, I was angry that the diagnosis took so long, then stressed that he now faces a long period of treatment, and tired because this has been mentally exhausting. It was important to me to talk to the consultant to determine his treatment programme.",control,0.0,0.1935483870967742,0.0,0.12903225806451613,0.8862167000770569,True,I did not feel like I was in control at all. Because it was a medical issue it felt beyond me but now it is better because we have a diagnosis.,"No, I felt powerless. The delayed diagnosis robbed me of agency, and now endless treatments loom. My exhaustion and anger stem from losing control over his health and our uncertain future."
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",congruence,0.0,0.13043478260869565,0.04545454545454545,0.13043478260869565,0.8586247563362122,True,It hurt that they hadn't even bothered to let him know that they wouldn't be keeping the appointment.,"It hurt deeply, leaving me anxious and helpless. The silence felt like a cruel delay, wasting precious time while my father's cancer worsened without answers."
67883d53705991d641bb1743_20260307_193358_69ac7a95,"I was in my room, singing and enjoying some privacy and comfort, when my mom suddenly came in. I thought my door was still locked, so seeing her standing there in the doorway scared me almost to death. My body reacted nervously, and I felt my stomach tighten and then tear from my diaphragm down into my bladder. It left me in dire pain, and I couldn't sleep all night because my stomach kept filling up with pain and gas. My mom totally hurt me and ruined my day.",congruence,0.0,0.30434782608695654,0.04545454545454545,0.13043478260869565,0.8786036372184753,True,The situation hurt me in all ways except it helped me realize I should stay away from my mother from now on.,It hurt me deeply. The shock caused excruciating physical pain that ruined my sleep and left me trembling with fear and anger all night.
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",control,0.0,0.21739130434782608,0.0,0.13043478260869568,0.8854541182518005,True,"I was not in control, but others called the police. I was too scared and anxious.","No, I felt powerless. Staying home while others suffered, and fearing for my own safety, stripped me of control. I realized I must plan better to protect myself next time."
5e94b43203807b339eef4947_20260306_164804_69ab0342,"I was trying to be nice to my daughter and connect with her by engaging in a conversation, asking what she wanted for dinner. Instead of responding, she was remote and rude to me, and then I got a page full of error messages. This situation left me feeling frustrated and a bit sad. It's important to me because this keeps happening, although there are other times when she's lovely and excitable.",accountability,0.0,0.16393442622950818,0.0,0.13114754098360656,0.851832926273346,True,Sometimes I feel it's me as I've let her be this way. Sometimes I feel it's her as she's 13 and can obviously choose not to be.,"I blamed myself for trying too hard, yet her coldness and the glitching screen felt like a cruel wall between us, stealing our connection right when I needed it most."
63e51be37501e0245d559a51_20260301_163127_69a46903,"I went to my future baby's scan, hoping that everything would be great healthwise. I felt happy because everything is going smoothly. It was important to me that my partner felt fine emotionally too.",control,0.0,0.13114754098360656,0.03389830508474576,0.13114754098360656,0.8559359312057495,True,"To some extent we were not in control as we relied on medical staff, but we had control in the ability to see the medical staff in the first place.","Yes, I felt in control. The clear scan results and my partner's calm demeanor confirmed our baby's health, giving us peace of mind and confidence in our journey ahead."
63f77bdf07da8d9275eee1e4_20260301_213834_69a4b0cd,"My wife and I have this little tradition where we buy scratch-off tickets from the gas station each week just for fun. This time, we both won; she got $15 and I got $10, which was awesome. Even though it wasn't a huge amount, it felt great to finally win. The whole experience made us feel good and was really positive. We were just trying to have fun and enjoy some time together, and winning money was a nice bonus. It made me feel like a winner, and spending that time with my wife was really cool.",control,0.0,0.17777777777777778,0.0,0.1333333333333333,0.8725628852844238,True,"Yes and no. We knew we were going to buy the tickets, but we couldn't control whether we won.","Yes, I felt in control. We chose to play for fun, not desperation. Winning validated our simple joy together, proving our time was well spent."
5dfb6c4d19232d899d182cda_20260219_230958_699794ef,"I was watching my great grandson drawing. I just wanted him to continue and not react to me watching him, allowing him to be his natural four-year-old self. The whole situation left me feeling warm, happy, and content. I was appreciating that he won't stay so young, innocent, and natural for long.",certainty,0.0,0.13333333333333333,0.046511627906976744,0.13333333333333333,0.8917191624641418,True,"Yes, everything was lovely. It was a fabulous and relaxed few hours.","Yes, everything unfolded exactly as I hoped. He remained completely absorbed in his drawing, unaware of my gaze. That quiet, innocent moment was precisely what I needed to cherish before he grows up."
5f622fbe1fbbd21051cb28b3_20260226_170802_69a07c4e,"I had to go and speak to the Store Manager of the supermarket branch I work in about the way my shift supervisor spoke to me, which I found belittling and patronising. I wanted to be listened to and treated with more respect, so that I didn't dread coming into work or go away feeling upset. After the conversation, I didn't feel great - I didn't feel that he particularly agreed with my analysis or that he was very sympathetic. None of this is necessary, since the other three shift supervisors I work with are lovely. Which is another way of saying the problem is him, not me!",congruence,0.0,0.16666666666666666,0.0,0.13333333333333333,0.8579152822494507,True,"It made me feel belittled and talked down to, which is not what I want at the best of times (and this is NOT the best of times).","It hurt my confidence, yet speaking up was necessary. I still dread work, but I know the issue isn't me. The other supervisors are lovely, proving my worth despite his behavior."
