sample_id,situation,included,exclusion_reason,emotion_correct,emotion_label_f1,joint_labels_exact,positive_labels_exact,negative_labels_exact,positive_labels_f1,negative_labels_f1,appraisal_dimensions_evaluated,appraisal_coverage,appraisal_reasoning_bleu,appraisal_reasoning_rouge_1,appraisal_reasoning_rouge_2,appraisal_reasoning_rouge_l,appraisal_reasoning_bertscore,low_appraisal_score,gold_positive_labels,predicted_positive_labels,gold_negative_labels,predicted_negative_labels
5e8d0c7d40d8520da1903a86_20260223_204912_699cbc4b,"A person I know recently finished a big project at work that they had been working on for several weeks. At first, they felt stressed and overwhelmed because there were tight deadlines and unexpected problems. In the end, the project was successful, and their team appreciated their effort. The situation ended on a positive note, and they felt relieved and proud once it was over. Being around them, I felt their stress along the way. I was trying to provide a listening ear and give support when I could. I felt good in the end, seeing others' triumph is beautiful.",True,,True,0.6,False,False,True,0.5,1.0,5,1.0,0.0,0.04862745098039216,0.0125,0.04862745098039216,0.8691802859306336,True,"[""Excited, enthusiastic, elated"", ""Hopeful, optimistic, encouraged"", ""Inspiration, admiration, appreciation"", ""Proud, confident, determined"", ""Sympathy, concern, compassion""]","[""Glad, happy, joyful"", ""Inspiration, admiration, appreciation"", ""Sympathy, concern, compassion""]","[""Worried, nervous, fearful""]","[""Worried, nervous, fearful""]"
5e94b43203807b339eef4947_20260306_164804_69ab0342,"I was trying to be nice to my daughter and connect with her by engaging in a conversation, asking what she wanted for dinner. Instead of responding, she was remote and rude to me, and then I got a page full of error messages. This situation left me feeling frustrated and a bit sad. It's important to me because this keeps happening, although there are other times when she's lovely and excitable.",True,,True,0.8,False,True,False,1.0,0.8,5,1.0,0.0,0.1742578436660126,0.04162162162162162,0.1453228442392099,0.8785043716430664,True,[],[],"[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy""]","[""Angry, frustrated, annoyed"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
5eaae0b28ba2df0570296c3a_20260227_173600_69a1d3b9,"I was feeling really sad for my father because he has dry gangrene, and it's getting worse. It's been going on for a while, and he's not well. I just wish he could be at peace and not have to suffer anymore. The whole situation leaves me feeling sad and a little despondent.",True,,False,0.4,False,False,False,0.0,0.6666666666666666,5,1.0,0.0,0.18133177617964635,0.015306122448979591,0.13188026307701764,0.8649709224700928,True,[],"[""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Sad, downhearted, unhappy""]","[""Despair, hopelessness, sorrow"", ""Sad, downhearted, unhappy""]"
5eb0598b718c920e386736cd_20260305_204627_69a9e9e4,"Scenario: I recently received a pay raise at my job. I felt the urge to share the news with someone because it made me happy. The raise brought a sense of relief, especially with the rising costs of living, as it will be a significant help. However, it also made me feel like I need to demonstrate my value even more at work.",True,,False,0.5714285714285715,False,False,True,0.5714285714285715,1.0,5,1.0,0.0,0.18419225423833718,0.02011313639220616,0.13239389386854822,0.8760336399078369,True,"[""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged""]","[""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Hopeful, optimistic, encouraged"", ""Proud, confident, determined""]",[],[]
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",True,,True,0.8571428571428571,False,True,False,1.0,0.8571428571428571,5,1.0,0.0,0.18623454162324088,0.01818181818181818,0.13731011597535947,0.8679933786392212,True,[],[],"[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Guilty, blameworthy, repentant"", ""Worried, nervous, fearful""]"
5f57be602095072bb238a7ab_20260227_120824_69a1845a_c3,"It was my late mum's first birthday since she passed away last October, and it was especially hard for my dad. I supported him by going to her mum and dad's grave to tidy up, and I spent time with him since it was also Valentine's Day. It was emotionally sad but also positive. I wanted to let my dad know that I'm still here for him because I used to be a carer for her alongside him, being at the house every day with carers coming in and out. I think dad feels lonely in the house now, and I needed to make sure he was okay and knew that I'm here if he needed me or just wanted to talk about mum, which he did. I felt nostalgic and sad, a mixture really. When I left, I felt drained but happy to know that we are a close family and support each other through life. I'm not one for standing at a grave to grieve, but dad wanted to. We looked through photos, talked about mum, and I let him know I haven't forgotten. It's good to talk about sad things and good memories.",True,,False,0.5714285714285715,False,False,False,0.6,0.5,5,1.0,0.0,0.11483005366726298,0.015541951631673762,0.09833273703041144,0.8564634203910828,True,"[""Calm, peaceful, relaxed"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust"", ""Proud, confident, determined"", ""Sympathy, concern, compassion""]","[""Grateful, appreciative, thankful"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Sad, downhearted, unhappy""]","[""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
5f622fbe1fbbd21051cb28b3_20260226_170802_69a07c4e,"I had to go and speak to the Store Manager of the supermarket branch I work in about the way my shift supervisor spoke to me, which I found belittling and patronising. I wanted to be listened to and treated with more respect, so that I didn't dread coming into work or go away feeling upset. After the conversation, I didn't feel great - I didn't feel that he particularly agreed with my analysis or that he was very sympathetic. None of this is necessary, since the other three shift supervisors I work with are lovely. Which is another way of saying the problem is him, not me!",True,,True,0.6153846153846153,False,True,False,1.0,0.6153846153846153,5,1.0,0.0,0.1741262789895009,0.00634920634920635,0.11072291437033077,0.8744471192359924,True,[],[],"[""Angry, frustrated, annoyed"", ""Ashamed, humiliated, embarrassed"", ""Confused, disoriented, surprised"", ""Despair, hopelessness, sorrow"", ""Disgust, distaste, revulsion"", ""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
5fbea874041324074f0c3171_20260226_182654_69a08f08,"I was having such a lovely day and just wanted to relax and have a peaceful time at home. But my brother started shouting and slamming doors, which made the environment in the house really bad. I don't talk to him, so there was nothing I could do except stay in my room until he finished having his tantrum. The situation left me feeling really upset because all I wanted was some peace. I was also pretty angry at him for disturbing my peace. I ended up calling my mum to complain about his behavior, and I guess he heard me on the phone because he soon stopped.",True,,False,0.2857142857142857,False,True,False,1.0,0.2857142857142857,5,1.0,0.0,0.19982905982905982,0.020098039215686276,0.15373382173382172,0.880362594127655,True,[],[],"[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Disgust, distaste, revulsion"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed""]"
5fdbae0584b3a90525410347_20260302_161620_69a5b646,"I had a fantastic day on Saturday. The weather was nice, so I decided to get out of the house and run some errands. I needed to pick up a few groceries and drop off some recycling. Everyone I met was friendly and happy, which made the experience even better. I came home feeling happy and content, having accomplished everything without feeling anxious.",True,,True,0.6666666666666666,False,False,True,0.6666666666666666,1.0,5,1.0,0.0,0.17372941683775492,0.053626373626373625,0.16347300658134464,0.8852668404579163,True,"[""Calm, peaceful, relaxed"", ""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Proud, confident, determined""]","[""Calm, peaceful, relaxed"", ""Glad, happy, joyful"", ""Proud, confident, determined""]",[],[]
5ff07b5ee7a1d23e719e421e_20260227_145116_69a1ad7e,"I went and sat with my baby brother, who is 64, while he had his chemo treatment. I'm very sad that he has to go through this, and it doesn't look like his chances are very good, but he's a fighter. I sat with him for 2 hours, and he and all the other chemo patients in the room were talking and having a good time joking about their situation. It was uplifting, but also sad. I was trying to give him moral support. It left me feeling sad for all the people that have to go through this type of thing. It also made me feel glad that I could be there for him, especially since his wife died a few years ago and I didn't want him to be alone. Just being there to support him was important to me.",True,,True,0.8571428571428571,False,False,False,0.888888888888889,0.8,5,1.0,0.0,0.17539405834066613,0.046014399954466545,0.13821217663048252,0.88093022108078,True,"[""Hopeful, optimistic, encouraged"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Despair, hopelessness, sorrow"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
600a878fa6fbbf1ba60bea36_20260307_160805_69ac4a7f,"My father had collapsed and was taken to the hospital to be checked out. I was really anxious because I didn't know what had happened or how serious his condition was. I was comforted by my boyfriend, who was very understanding of the situation and how I was feeling. I wanted to get some news from the hospital on my father's condition, but initially, I couldn't get through to other family members to find out more. It was important to me to ensure the other members of the family were OK too, especially my Mum.",True,,False,0.4444444444444444,False,False,False,0.0,0.6666666666666666,5,1.0,0.0,0.22028227409647244,0.0379627246293913,0.1695681956107896,0.8733580946922302,True,[],"[""Grateful, appreciative, thankful"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Confused, disoriented, surprised"", ""Panicked, alarmed, freaked out"", ""Worried, nervous, fearful""]"
601fd27860b197531ca7bdcc_20260220_222742_6998dd89,My sister-in-law was talking to me about an eating disorder that she previously had issues with. I was helping her to fill in a disclosure form for a job. I was surprised by what I'd learnt and hoped I'd dealt with it sensitively. Nothing was more important to me in that moment than to show care and consideration.,True,,True,0.8000000000000002,False,True,False,1.0,0.5,5,1.0,0.0,0.24052807150328942,0.033939393939393936,0.15858064554203605,0.8731007814407349,True,"[""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Confused, disoriented, surprised"", ""Worried, nervous, fearful""]"
603b7527efab507a7a9208d0_20260301_135445_69a4435e,"Me and my husband had a massive argument that really upset me. I wanted to know that we are still a team, but the situation left me feeling neglected and hurt.",True,,True,0.6666666666666666,False,False,False,0.0,0.8,5,1.0,0.0420473873665351,0.23280019993759388,0.09355199049316697,0.1901459776939895,0.8881777048110961,True,"[""Hopeful, optimistic, encouraged""]",[],"[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy""]","[""Angry, frustrated, annoyed"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",True,,True,0.7272727272727272,False,True,False,1.0,0.7272727272727272,5,1.0,0.0,0.21569048180008926,0.04968885845325673,0.1820062712737735,0.87849862575531,True,[],[],"[""Angry, frustrated, annoyed"", ""Ashamed, humiliated, embarrassed"", ""Despair, hopelessness, sorrow"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Ashamed, humiliated, embarrassed"", ""Despair, hopelessness, sorrow"", ""Guilty, blameworthy, repentant"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
60e25008f1ecf0be303353bb_20260228_165505_69a31c2f,My first son moved out of the house and into his own place. I'm really excited for him because it's a great opportunity for growth. I'm feeling proud of him. I also need to make sure his mom and my other son are okay with the change and adapt well.,True,,True,0.6666666666666666,False,False,False,0.7272727272727273,0.0,5,1.0,0.0,0.13885077435229407,0.02615769712140175,0.11354465190331453,0.873347795009613,True,"[""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Hopeful, optimistic, encouraged"", ""Proud, confident, determined""]","[""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Hopeful, optimistic, encouraged"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust"", ""Proud, confident, determined"", ""Sympathy, concern, compassion""]","[""Worried, nervous, fearful""]",[]
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",True,,True,0.6666666666666666,False,False,False,0.0,0.8,5,1.0,0.0,0.15836528267399058,0.03422764651680314,0.1221515233518071,0.8560910940170288,True,[],"[""Sympathy, concern, compassion""]","[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed"", ""Worried, nervous, fearful""]"
614e5092e08a3a2d3204ffd2_20260226_193314_69a09ef9,"I was trying to move my favorite chair back to my desk when it suddenly broke—the back snapped. I felt sad, depressed, and disappointed.",True,,False,0.5,False,True,False,1.0,0.5,5,1.0,0.0,0.26982582188122983,0.07064832186783407,0.20762356827974643,0.8889938473701477,True,[],[],"[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy""]","[""Despair, hopelessness, sorrow"", ""Sad, downhearted, unhappy""]"
615567110b3d6e418c6add32_20260308_143932_69ad81da,"Last week, I had a disagreement with a friend about a small issue. At first, it made me feel upset and stressed, but later we talked and understood each other better. I really wanted to solve the problem and understand each other. In the end, the situation improved and we felt okay again. I felt better and more relieved after we talked and understood each other.",True,,False,0.588235294117647,False,False,False,0.6666666666666666,0.5,5,1.0,0.0,0.16549967120519768,0.0,0.1169514714374857,0.8924575090408325,True,"[""Calm, peaceful, relaxed"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Proud, confident, determined""]","[""Calm, peaceful, relaxed"", ""Glad, happy, joyful"", ""Hopeful, optimistic, encouraged""]","[""Angry, frustrated, annoyed"", ""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed"", ""Confused, disoriented, surprised"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
6169ea2f9163a46bf5f356e2_20260306_150738_69aaeab5,"I saw some photos of my children when they were younger—babies—and it made me feel sad that I won't get that time again. Back then, my amazing father was ill and later passed away, so I didn't appreciate those moments properly. I wanted to go back in time and feel like I did before everything became sad. Seeing those photos left me feeling sad for the loss of my father and guilty for not valuing the time with him and my children when they were younger. I didn't know what was going to happen, but it still doesn't stop me from feeling guilty and annoyed with myself for not immersing myself more in memory making. It's a lesson that I need to live more in the moment and take time to appreciate all of the good things I have going on, even though I know deep down I will never feel the same way again and will always have a deep sadness for my father.",True,,False,0.5714285714285715,False,True,False,1.0,0.5714285714285715,5,1.0,0.0,0.20305849612572305,0.03305380333951763,0.16007039179308086,0.8749802708625793,True,[],[],"[""Guilty, blameworthy, repentant"", ""Sad, downhearted, unhappy""]","[""Angry, frustrated, annoyed"", ""Ashamed, humiliated, embarrassed"", ""Despair, hopelessness, sorrow"", ""Guilty, blameworthy, repentant"", ""Sad, downhearted, unhappy""]"
62f18c2d37a5f255f351b61d_20260301_155946_69a45f74,"My father died, and it was a moment that brought up a lot of emotions for me. We had a very complicated relationship over the years, and I found myself wanting answers that nobody could really give me—not even him. Sometimes, I felt almost void of anything, and then there would be a rush of sadness or a rush of joy. What mattered most to me was that at the end of his life, I forgave him, and we had the relationship that we deserved.",True,,False,0.5333333333333333,False,False,False,0.0,0.6666666666666666,5,1.0,0.0,0.21374283642915687,0.026451792164490135,0.16075622101796508,0.8654016017913818,True,[],"[""Grateful, appreciative, thankful"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust""]","[""Angry, frustrated, annoyed"", ""Confused, disoriented, surprised"", ""Despair, hopelessness, sorrow"", ""Disgust, distaste, revulsion"", ""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Confused, disoriented, surprised"", ""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",True,,True,0.6,False,True,False,1.0,0.6,5,1.0,0.0,0.19746751037626725,0.01773739995673805,0.13165305844730218,0.8794004440307617,True,[],[],"[""Angry, frustrated, annoyed"", ""Confused, disoriented, surprised"", ""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Worried, nervous, fearful""]"
63d5b810f3dbbd11e7e65870_20260301_181249_69a47e8b,"It was a weekend afternoon, and my partner and I were enjoying some time at a nearby community park. We were having a great moment, doing some minor running to ensure I stay physically fit. As we were running, we unexpectedly bumped into a long-term friend. I felt quite excited to meet them, and the happy moments we shared were amazing. We loved this.",False,insufficient_appraisal_coverage,,,,,,,,4,0.8,,,,,,,,,,
63e51be37501e0245d559a51_20260301_163127_69a46903,"I went to my future baby's scan, hoping that everything would be great healthwise. I felt happy because everything is going smoothly. It was important to me that my partner felt fine emotionally too.",True,,True,1.0,True,True,True,1.0,1.0,5,1.0,0.0,0.17173971227835394,0.056924027905071825,0.16459685513549682,0.8769988536834716,True,"[""Calm, peaceful, relaxed"", ""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Proud, confident, determined""]","[""Calm, peaceful, relaxed"", ""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Proud, confident, determined""]",[],[]
63f77bdf07da8d9275eee1e4_20260301_213834_69a4b0cd,"My wife and I have this little tradition where we buy scratch-off tickets from the gas station each week just for fun. This time, we both won; she got $15 and I got $10, which was awesome. Even though it wasn't a huge amount, it felt great to finally win. The whole experience made us feel good and was really positive. We were just trying to have fun and enjoy some time together, and winning money was a nice bonus. It made me feel like a winner, and spending that time with my wife was really cool.",True,,True,0.7272727272727273,False,False,True,0.7272727272727273,1.0,5,1.0,0.0,0.1738080495356037,0.019813519813519816,0.1368145854833161,0.87254399061203,True,"[""Calm, peaceful, relaxed"", ""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Proud, confident, determined""]","[""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Love, closeness, trust"", ""Proud, confident, determined""]",[],[]
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",True,,True,0.6666666666666666,False,False,False,0.0,0.8,5,1.0,0.0,0.1956326960038519,0.030274375933432896,0.16094432351060134,0.8646366596221924,True,[],"[""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Panicked, alarmed, freaked out"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,"I volunteer at a pony charity that helps young people with learning disabilities experience riding. Recently, someone cut the fences, and the ponies escaped. We managed to retrieve them, but they had puncture wounds and were clearly traumatized. Now, the ponies need time to rest and heal, which means the children are missing out on this valuable experience. We have to cover the vet bills and repair the fences, so we've all come together to help the ponies recover and fix the damage. It's really sad to see the ponies and the children affected like this, but I'm relieved it wasn't worse, like a car accident involving the loose ponies.",True,,False,0.36363636363636365,False,False,False,0.4,0.3333333333333333,5,1.0,0.0,0.10650867616384858,0.02212121212121212,0.09698486664003905,0.8597127795219421,True,"[""Grateful, appreciative, thankful""]","[""Grateful, appreciative, thankful"", ""Love, closeness, trust"", ""Proud, confident, determined"", ""Sympathy, concern, compassion""]","[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy""]","[""Despair, hopelessness, sorrow"", ""Guilty, blameworthy, repentant"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]"
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,"I visited my daughter's house and saw the grandkids. We hugged, and I noticed how quickly they are growing up. I wanted to spend time with my family and feel connected, and I also wanted to see the kids and catch up. I felt happy and a little sad at the same time, which I don't know why. I also felt content and a bit aware of how fast time is passing. I don't take these moments for granted. I want to be present when I'm with them.",True,,False,0.5714285714285714,False,False,True,0.4000000000000001,1.0,5,1.0,0.0,0.14632200759479302,0.02568627450980392,0.11012117612693244,0.8651873707771301,True,"[""Excited, enthusiastic, elated"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Proud, confident, determined""]","[""Calm, peaceful, relaxed"", ""Glad, happy, joyful"", ""Grateful, appreciative, thankful"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust""]","[""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]","[""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
652c5f38cf13042034313b91_20260226_204758_69a0addb,"I got into a disagreement with my boss at work. We had different views on why we weren't hitting our numbers or getting the results we wanted. I was trying to explain things from my point of view, hoping he'd understand that we were short-staffed during certain times and overstaffed when it wasn't necessary. I suggested changing the scheduling, but he didn't like that idea. It made me feel upset and angry because I really wanted him to see my perspective, but he didn't take me seriously. What's important to me is that I held my ground. Normally, I cave in and just accept things, but this time I was much more direct.",True,,False,0.5714285714285715,False,False,False,0.5,0.6666666666666666,5,1.0,0.0,0.1609630891983833,0.023117842524850607,0.12324303147832558,0.8714324593544006,True,"[""Excited, enthusiastic, elated"", ""Hopeful, optimistic, encouraged"", ""Proud, confident, determined""]","[""Proud, confident, determined""]","[""Angry, frustrated, annoyed"", ""Confused, disoriented, surprised""]","[""Angry, frustrated, annoyed""]"
6533d0faaaf6d193fc2bf4f1_20260228_184753_69a336c1,I couldn't stop crying while remembering my brother. I was hoping he is at peace. The whole situation left me feeling sad and emotional. Listening to music and looking at pictures were significant aspects of this experience for me.,True,,False,0.5,False,False,False,0.0,0.6666666666666666,5,1.0,0.0,0.1696697208892331,0.024331797235023038,0.14779241120704537,0.876888120174408,True,[],"[""Hopeful, optimistic, encouraged"", ""Love, closeness, trust""]","[""Despair, hopelessness, sorrow"", ""Sad, downhearted, unhappy"", ""Worried, nervous, fearful""]","[""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
655fb104e3d55d460e274ddf_20260228_215919_69a362e2,"One of my roommates ate my food, and this time it was my entire box of Quaker oatmeal. I wanted to take that particular food to work because it's easy to just heat up and go. I was upset and ended up being hangry since I didn't have money to buy food. I have a lot of roommates, and I was frustrated because they could have just asked for some instead of stealing.",True,,True,0.6666666666666666,False,True,False,1.0,0.6666666666666666,5,1.0,0.0,0.16959220181811546,0.01826673585884795,0.13142881481751917,0.868528950214386,True,[],[],"[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Disgust, distaste, revulsion"", ""Sad, downhearted, unhappy""]","[""Angry, frustrated, annoyed"", ""Sad, downhearted, unhappy""]"
659d52af923c07a8e1aac79a_20260306_154620_69aaf5d4,"My horse got cold and wet in the rain, and I needed to get her inside to dry her off and warm her up. It was a bit of a struggle because other horses were trying to come in too, which made it difficult to manage. I felt really angry about the situation because my horse's wellbeing is so important to me.",True,,False,0.4444444444444445,False,False,False,0.0,0.6666666666666666,5,1.0,0.024078435074822623,0.24722680080126888,0.08113756613756615,0.1949630645375326,0.8818715572357178,True,[],"[""Love, closeness, trust"", ""Proud, confident, determined"", ""Sympathy, concern, compassion""]","[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Panicked, alarmed, freaked out"", ""Worried, nervous, fearful""]","[""Angry, frustrated, annoyed"", ""Worried, nervous, fearful""]"
65c017a404cde4687fdad22e_20260220_233909_6998ee71,"My wife of 29 years recently passed away from Stage 1 small cell lung cancer. Now, I'm going through the house and sorting her things to give to family, friends, and charity. I'm focusing on her clothing and jewelry, making sure they go to people she loved and cherished during her lifetime. Doing this has finally given me a sense of relief, as I'm glad to be doing something other than grieving and being depressed all the time.",True,,False,0.5882352941176471,False,False,False,0.4444444444444445,0.75,5,1.0,0.0,0.23263125763125764,0.027073564167010546,0.16132478632478633,0.8770737051963806,True,"[""Grateful, appreciative, thankful"", ""Hopeful, optimistic, encouraged"", ""Love, closeness, trust"", ""Proud, confident, determined""]","[""Calm, peaceful, relaxed"", ""Grateful, appreciative, thankful"", ""Inspiration, admiration, appreciation"", ""Love, closeness, trust"", ""Sympathy, concern, compassion""]","[""Angry, frustrated, annoyed"", ""Despair, hopelessness, sorrow"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]","[""Despair, hopelessness, sorrow"", ""Guilty, blameworthy, repentant"", ""Lonely, isolated, disconnected from others"", ""Sad, downhearted, unhappy""]"
